index	album	song_title	lyric	line_number	release_date
118	2004-2005 Demo CD	Picture to Burn 	In case you haven't heard	30	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	I really really hate that	31	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	Stupid old pickup truck you never let me drive	32	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	You're a redneck heartbreak, who's really bad at lying	33	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	So watch me strike a match on all my wasted time	34	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	As far as I'm concerned, you're just another picture to burn	35	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	[Outro]	36	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	Burn, burn, burn, baby, burn	37	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	You're just another picture to burn	38	2006-10-24
118	2004-2005 Demo CD	Picture to Burn 	Baby, burn	39	2006-10-24
119	Speak Now (Deluxe)	Ours 	[Verse 1]	0	2011-11-08
119	Speak Now (Deluxe)	Ours 	Elevator buttons and morning air	1	2011-11-08
119	Speak Now (Deluxe)	Ours 	Strangers' silence makes me want to take the stairs	2	2011-11-08
119	Speak Now (Deluxe)	Ours 	If you were here, we'd laugh about their vacant stares	3	2011-11-08
119	Speak Now (Deluxe)	Ours 	But right now, my time is theirs	4	2011-11-08
119	Speak Now (Deluxe)	Ours 	Seems like there's always someone who disapproves	5	2011-11-08
119	Speak Now (Deluxe)	Ours 	They'll judge it like they know about me and you	6	2011-11-08
119	Speak Now (Deluxe)	Ours 	And the verdict comes from those with nothing else to do	7	2011-11-08
119	Speak Now (Deluxe)	Ours 	The jury's out, but my choice is you	8	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Chorus]	9	2011-11-08
119	Speak Now (Deluxe)	Ours 	So don't you worry your pretty little mind	10	2011-11-08
119	Speak Now (Deluxe)	Ours 	People throw rocks at things that shine	11	2011-11-08
119	Speak Now (Deluxe)	Ours 	And life makes love look hard	12	2011-11-08
119	Speak Now (Deluxe)	Ours 	The stakes are high, the water's rough	13	2011-11-08
119	Speak Now (Deluxe)	Ours 	But this love is ours	14	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Verse 2]	15	2011-11-08
119	Speak Now (Deluxe)	Ours 	You never know what people have up their sleeves	16	2011-11-08
119	Speak Now (Deluxe)	Ours 	Ghosts from your past gonna jump out at me	17	2011-11-08
119	Speak Now (Deluxe)	Ours 	Lurking in the shadows with their lip gloss smiles	18	2011-11-08
119	Speak Now (Deluxe)	Ours 	But I don't care, 'cause right now, you're mine	19	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Chorus]	20	2011-11-08
119	Speak Now (Deluxe)	Ours 	And you'll say	21	2011-11-08
119	Speak Now (Deluxe)	Ours 	Don't you worry your pretty little mind	22	2011-11-08
119	Speak Now (Deluxe)	Ours 	People throw rocks at things that shine	23	2011-11-08
119	Speak Now (Deluxe)	Ours 	And life makes love look hard	24	2011-11-08
119	Speak Now (Deluxe)	Ours 	The stakes are high, the water's rough	25	2011-11-08
119	Speak Now (Deluxe)	Ours 	But this love is ours	26	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Bridge]	27	2011-11-08
119	Speak Now (Deluxe)	Ours 	And it's not theirs to speculate if it's wrong	28	2011-11-08
119	Speak Now (Deluxe)	Ours 	And your hands are tough, but they are where mine belong	29	2011-11-08
119	Speak Now (Deluxe)	Ours 	And I'll fight their doubt and give you faith	30	2011-11-08
119	Speak Now (Deluxe)	Ours 	With this song for you	31	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Breakdown]	32	2011-11-08
119	Speak Now (Deluxe)	Ours 	'Cause I love the gap between your teeth	33	2011-11-08
119	Speak Now (Deluxe)	Ours 	And I love the riddles that you speak	34	2011-11-08
119	Speak Now (Deluxe)	Ours 	And any snide remarks from my father about your tattoos	35	2011-11-08
119	Speak Now (Deluxe)	Ours 	Will be ignored	36	2011-11-08
119	Speak Now (Deluxe)	Ours 	'Cause my heart is yours	37	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Chorus]	38	2011-11-08
119	Speak Now (Deluxe)	Ours 	So don't you worry your pretty little mind	39	2011-11-08
119	Speak Now (Deluxe)	Ours 	People throw rocks at things that shine	40	2011-11-08
119	Speak Now (Deluxe)	Ours 	And life makes love look hard	41	2011-11-08
119	Speak Now (Deluxe)	Ours 	Don't you worry your pretty little mind	42	2011-11-08
119	Speak Now (Deluxe)	Ours 	People throw rocks at things that shine	43	2011-11-08
119	Speak Now (Deluxe)	Ours 	But they can't take what's ours	44	2011-11-08
119	Speak Now (Deluxe)	Ours 	They can't take what's ours	45	2011-11-08
119	Speak Now (Deluxe)	Ours 	[Outro]	46	2011-11-08
119	Speak Now (Deluxe)	Ours 	The stakes are high, the water's rough	47	2011-11-08
119	Speak Now (Deluxe)	Ours 	But this love is ours	48	2011-11-08
120	Fearless	Forever & Always 	[Verse 1]	0	2008-11-11
120	Fearless	Forever & Always 	Once upon a time	1	2008-11-11
120	Fearless	Forever & Always 	I believe it was a Tuesday when I caught your eye	2	2008-11-11
120	Fearless	Forever & Always 	And we caught onto something	3	2008-11-11
120	Fearless	Forever & Always 	I hold onto the night, you looked me in the eye and told me you loved me	4	2008-11-11
120	Fearless	Forever & Always 	Were you just kidding?	5	2008-11-11
120	Fearless	Forever & Always 	'Cause it seems to me, this thing is breaking down	6	2008-11-11
120	Fearless	Forever & Always 	We almost never speak	7	2008-11-11
120	Fearless	Forever & Always 	I don't feel welcome anymore	8	2008-11-11
120	Fearless	Forever & Always 	Baby, what happened? Please tell me	9	2008-11-11
120	Fearless	Forever & Always 	'Cause one second it was perfect, now you're halfway out the door	10	2008-11-11
120	Fearless	Forever & Always 	[Chorus]	11	2008-11-11
120	Fearless	Forever & Always 	And I stare at the phone, he still hasn't called	12	2008-11-11
120	Fearless	Forever & Always 	And then you feel so low you can't feel nothing at all	13	2008-11-11
120	Fearless	Forever & Always 	And you flashback to when he said forever and always	14	2008-11-11
120	Fearless	Forever & Always 	Oh, and it rains in your bedroom	15	2008-11-11
120	Fearless	Forever & Always 	Everything is wrong	16	2008-11-11
120	Fearless	Forever & Always 	It rains when you're here and it rains when you're gone	17	2008-11-11
120	Fearless	Forever & Always 	'Cause I was there when you said forever and always	18	2008-11-11
120	Fearless	Forever & Always 	[Verse 2]	19	2008-11-11
120	Fearless	Forever & Always 	Was I out of line?	20	2008-11-11
120	Fearless	Forever & Always 	Did I say something way too honest, made you run and hide	21	2008-11-11
120	Fearless	Forever & Always 	Like a scared little boy?	22	2008-11-11
120	Fearless	Forever & Always 	I looked into your eyes	23	2008-11-11
120	Fearless	Forever & Always 	Thought I knew you for a minute, now I'm not so sure	24	2008-11-11
120	Fearless	Forever & Always 	So here's to everything coming down to nothing	25	2008-11-11
120	Fearless	Forever & Always 	Here's to silence that cuts me to the core	26	2008-11-11
120	Fearless	Forever & Always 	Where is this going?	27	2008-11-11
120	Fearless	Forever & Always 	Thought I knew for a minute, but I don't anymore	28	2008-11-11
120	Fearless	Forever & Always 	[Chorus]	29	2008-11-11
120	Fearless	Forever & Always 	And I stare at the phone, he still hasn't called	30	2008-11-11
120	Fearless	Forever & Always 	And then you feel so low you can't feel nothing at all	31	2008-11-11
120	Fearless	Forever & Always 	And you flashback to when he said forever and always	32	2008-11-11
120	Fearless	Forever & Always 	Oh, and it rains in your bedroom	33	2008-11-11
120	Fearless	Forever & Always 	Everything is wrong	34	2008-11-11
120	Fearless	Forever & Always 	It rains when you're here and it rains when you're gone	35	2008-11-11
120	Fearless	Forever & Always 	'Cause I was there when you said forever and always	36	2008-11-11
120	Fearless	Forever & Always 	You didn't mean it baby, I don't think so	37	2008-11-11
120	Fearless	Forever & Always 	[Bridge]	38	2008-11-11
120	Fearless	Forever & Always 	Oh, back up, baby, back up	39	2008-11-11
120	Fearless	Forever & Always 	Did you forget everything?	40	2008-11-11
120	Fearless	Forever & Always 	Back up, baby, back up	41	2008-11-11
120	Fearless	Forever & Always 	Did you forget everything?	42	2008-11-11
120	Fearless	Forever & Always 	[Chorus]	43	2008-11-11
120	Fearless	Forever & Always 	'Cause it rains in your bedroom	44	2008-11-11
120	Fearless	Forever & Always 	Everything is wrong	45	2008-11-11
120	Fearless	Forever & Always 	It rains when you're here and it rains when you're gone	46	2008-11-11
120	Fearless	Forever & Always 	'Cause I was there when you said forever and always	47	2008-11-11
120	Fearless	Forever & Always 	Oh, I stare at the phone, he still hasn't called	48	2008-11-11
120	Fearless	Forever & Always 	And then you feel so low you can't feel nothing at all	49	2008-11-11
120	Fearless	Forever & Always 	And you flashback to when we said forever and always	50	2008-11-11
120	Fearless	Forever & Always 	And  it rains in your bedroom	51	2008-11-11
120	Fearless	Forever & Always 	Everything is wrong	52	2008-11-11
120	Fearless	Forever & Always 	It rains when you're here and it rains when you're gone	53	2008-11-11
120	Fearless	Forever & Always 	'Cause I was there when you said forever and always	54	2008-11-11
120	Fearless	Forever & Always 	You didn't mean it baby	55	2008-11-11
120	Fearless	Forever & Always 	You said forever and always, yeah	56	2008-11-11
122	Red	I Knew You Were Trouble (Intro) 	I think... I think when it's all over it just comes back in flashes, you know? It's like a kaleidoscope of memories, it just all comes back. But he never does. I think part of me knew the second I saw him that this would happen. It's not really anything he said or anything he did, it was the feeling that came along with it. And the crazy thing is I don't know if I'm ever gonna feel that way again, but I don't know if I should. I knew his world moved too fast and burned too bright, but I just thought, how can the devil be pulling you toward someone who looks so much like an angel when he smiles at you? Maybe he knew that when he saw me. I guess I just lost my balance. I think that the worst part of it all wasn't losing him, it was losing me.	0	2012-10-09
123	Speak Now (Deluxe)	Speak Now 	[Intro]	0	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I am not the kind of girl	1	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Who should be rudely barging in	2	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	On a white veil occasion	3	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	But you are not the kind of boy	4	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Who should be marrying the wrong girl	5	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Verse 1]	6	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I sneak in and see your friends	7	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And her snotty little family	8	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	All dressed in pastel	9	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And she is yelling at a bridesmaid	10	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Somewhere back inside a room	11	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Wearing a gown shaped like a pastry	12	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Pre-Chorus]	13	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	This is surely not	14	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	What you thought it would be	15	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I lose myself in a daydream	16	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Where I stand and say	17	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Chorus]	18	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't say yes, run away now	19	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'll meet you when you're out	20	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Of the church at the back door	21	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't wait or say a single vow	22	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	You need to hear me out	23	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And they said "speak now"	24	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Verse 2]	25	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Fond gestures are exchanged	26	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And the organ starts to play	27	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	A song that sounds like a death march	28	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And I am hiding in the curtains	29	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	It seems that I was uninvited	30	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	By your lovely bride-to-be	31	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Pre-Chorus]	32	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	She floats down the aisle	33	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Like a pageant queen	34	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	But I know you wish it was me	35	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	You wish it was me (Don't you)	36	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Chorus]	37	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't say yes, run away now	38	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'll meet you when you're out	39	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Of the church at the back door	40	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't wait or say a single vow	41	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	You need to hear me out	42	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And they said "speak now"	43	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Chorus]	44	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't say yes, run away now	45	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'll meet you when you're out	46	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Of the church at the back door	47	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't wait or say a single vow	48	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Your time is running out	49	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And they said "speak now"	50	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Interlude]	51	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Ooh, la-da-da-da, oh	52	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Ooh, ooh	53	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	(Say a single vow)	54	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Bridge]	55	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I hear the preacher say	56	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	"Speak now or forever hold your peace"	57	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	There's the silence, there's my last chance	58	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I stand up with shaking hands, all eyes on me	59	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Horrified looks from everyone in the room	60	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	But I'm only looking at you	61	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Verse 3]	62	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I am not the kind of girl	63	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Who should be rudely barging in	64	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	On a white veil occasion	65	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	But you are not the kind of boy	66	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Who should be marrying the wrong girl	67	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	(Hehe!)	68	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Chorus]	69	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	So don't say yes, run away now	70	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'll meet you when you're out	71	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Of the church at the back door	72	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Don't wait or say a single vow	73	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	You need to hear me out	74	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And they said "speak now"	75	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	[Chorus - Variation]	76	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	And you say	77	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	"Let's run away now	78	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'll meet you when	79	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	I'm out of my tux at the back door"	80	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	Baby, I didn't say my vows	81	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	So glad you were around when they said	82	2010-10-25
123	Speak Now (Deluxe)	Speak Now 	"Speak now"	83	2010-10-25
125	Taylor Swift	Tim McGraw 	[Verse 1]	0	2006-06-19
125	Taylor Swift	Tim McGraw 	He said the way my blue eyes shined	1	2006-06-19
125	Taylor Swift	Tim McGraw 	Put those Georgia stars to shame that night	2	2006-06-19
125	Taylor Swift	Tim McGraw 	I said, "That's a lie"	3	2006-06-19
125	Taylor Swift	Tim McGraw 	Just a boy in a Chevy truck	4	2006-06-19
125	Taylor Swift	Tim McGraw 	That had a tendency of gettin' stuck	5	2006-06-19
125	Taylor Swift	Tim McGraw 	On backroads at night	6	2006-06-19
125	Taylor Swift	Tim McGraw 	And I was right there beside him all summer long	7	2006-06-19
125	Taylor Swift	Tim McGraw 	And then the time we woke up to find that summer gone	8	2006-06-19
125	Taylor Swift	Tim McGraw 	[Chorus]	9	2006-06-19
125	Taylor Swift	Tim McGraw 	But when you think Tim McGraw	10	2006-06-19
125	Taylor Swift	Tim McGraw 	I hope you think my favorite song	11	2006-06-19
125	Taylor Swift	Tim McGraw 	The one we danced to all night long	12	2006-06-19
125	Taylor Swift	Tim McGraw 	The moon like a spotlight on the lake	13	2006-06-19
125	Taylor Swift	Tim McGraw 	When you think happiness	14	2006-06-19
125	Taylor Swift	Tim McGraw 	I hope you think that little black dress	15	2006-06-19
125	Taylor Swift	Tim McGraw 	Think of my head on your chest	16	2006-06-19
125	Taylor Swift	Tim McGraw 	And my old faded blue jeans	17	2006-06-19
125	Taylor Swift	Tim McGraw 	When you think Tim McGraw	18	2006-06-19
125	Taylor Swift	Tim McGraw 	I hope you think of me	19	2006-06-19
